id,allauthors,num_label,page_rank
25631099,K'Oyugi Boniface O,9933,0.9999999999997176
26295263,Wamuyu Lucy,30040,0.9999999999997176
26295263,Obanda Vincent,21345,0.9999999999997176
26295263,Kariuki Daniel,10712,0.9999999999997176
26295263,Gakuya Francis,6726,0.9999999999997176
26295263,Makanda Moni,14860,0.9999999999997176
26295263,Otiende Moses,23663,0.9999999999997176
26295263,Ommeh Sheila,22802,0.9999999999997176
30784629,Otiso Lilian,23824,0.9999999999997176
30784629,Gitahi Githinji,7296,0.9999999999997176
26852449,Mangeni J N,15130,0.9999999999997176
26852449,Mwangi A,18849,0.9999999999997176
26852449,Mbugua S,15939,0.9999999999997176
26852449,Mukthar V K,17665,0.9999999999997176
31241426,Gitome Serah W,7432,0.9999999999997176
31241426,Kwena Zachary A,13090,0.9999999999997176
31241426,Harper Cynthia C,8294,0.9999999999997176
31241426,Cohen Craig R,4407,0.9999999999997176
31241426,Bukusi Elizabeth A,3313,0.9999999999997176
31839690,Vanlauwe Bernard,29323,0.9999999999997176
31839690,Craufurd Peter,4664,0.9999999999997176
9495139,Kaimenyi J T,10145,0.9999999999997176
25988444,Odhiambo Collins,21731,0.9999999999997176
25988444,Sang Rosemary,26381,0.9999999999997176
17053829,Ouma Peter,23931,0.9999999999997176
17053829,Parise Monica E,24305,0.9999999999997176
17053829,Hamel Mary J,8166,0.9999999999997176
17053829,Ter Kuile Feiko O,28518,0.9999999999997176
17053829,Otieno Kephas,23750,0.9999999999997176
17053829,Ayisi John G,1680,0.9999999999997176
17053829,Kager Piet A,10055,0.9999999999997176
17053829,Steketee Richard W,27906,0.9999999999997176
17053829,Slutsker Laurence,27524,0.9999999999997176
17053829,van Eijk Anna M,31789,0.9999999999997176
11957245,Kakai R,10181,0.9999999999997176
23376043,Musila M F,18248,0.9999999999997176
23376043,Dossaji S F,5380,0.9999999999997176
23376043,Nguta J M,20275,0.9999999999997176
23376043,Lukhoba C W,14192,0.9999999999997176
23376043,Munyao J M,17937,0.9999999999997176
24321109,van der Elst Elise M,31849,0.9999999999997176
24321109,Gichuru Evans,7179,0.9999999999997176
24321109,Omar Anisa,22696,0.9999999999997176
24321109,Kanungi Jennifer,10509,0.9999999999997176
24321109,Duby Zoe,5460,0.9999999999997176
24321109,Midoun Miriam,16520,0.9999999999997176
24321109,Shangani Sylvia,26947,0.9999999999997176
24321109,Graham Susan M,7742,0.9999999999997176
24321109,Smith Adrian D,27537,0.9999999999997176
24321109,Sanders Eduard J,26334,0.9999999999997176
24321109,Operario Don,23343,0.9999999999997176
31002694,Njoroge Harun,20619,0.9999999999997176
2040235,Nevill C G,19864,0.9999999999997176
2040235,Gardner A,6816,0.9999999999997176
29450068,Ezeh Alex,6045,0.9999999999997176
24388651,Ongaya Asiko,23096,0.9999999999997176
24388651,Huante Matthew B,8963,0.9999999999997176
24388651,Mwangi Paul,18934,0.9999999999997176
24388651,Keiser Philip H,11047,0.9999999999997176
24388651,Amukoye Evans,1058,0.9999999999997176
24388651,Endsley Janice J,5862,0.9999999999997176
26355091,Agoti Charles N,521,0.9999999999997176
26355091,Otieno James R,23746,0.9999999999997176
26355091,Ngama Mwanajuma,20005,0.9999999999997176
26355091,Mwihuri Alexander G,19145,0.9999999999997176
10589921,Shanks G D,26948,0.9999999999997176
10589921,Smoak B L,27586,0.9999999999997176
10589921,Aleman G M,781,0.9999999999997176
10589921,Oundo J,23941,0.9999999999997176
10589921,Waiyaki P G,29764,0.9999999999997176
10589921,Dunne M W,5525,0.9999999999997176
10589921,Petersen L,24632,0.9999999999997176
28676093,Arheart Kristopher L,1315,0.9999999999997176
28676093,Witt Arne,31041,0.9999999999997176
28676093,Beier John C,2273,0.9999999999997176
30842461,Wuthrich Craig,31203,0.9999999999997176
30842461,MacLatchy Laura M,14365,0.9999999999997176
30842461,Nengo Isaiah O,19836,0.9999999999997176
31148397,Kansiime Monica K,10497,0.9999999999997176
31148397,Mugambi Idah,17413,0.9999999999997176
31148397,Rwomushana Ivan,26111,0.9999999999997176
31148397,Nunda Winnie,20869,0.9999999999997176
31148397,Rware Harrison,26106,0.9999999999997176
31148397,Day Roger,4962,0.9999999999997176
1972977,Morzaria S P,17131,0.9999999999997176
1972977,Spooner P R,27770,0.9999999999997176
1972977,Bishop R P,2632,0.9999999999997176
1972977,Musoke A J,18268,0.9999999999997176
1972977,Young J R,31420,0.9999999999997176
31986800,Brennan E Jean,3069,0.9999999999997176
27192360,Robb Merlin L,25654,0.9999999999997176
27192360,Eller Leigh A,5766,0.9999999999997176
27192360,Kibuuka Hannah,11452,0.9999999999997176
27192360,Rono Kathleen,25840,0.9999999999997176
27192360,Maganga Lucas,14595,0.9999999999997176
27192360,Nitayaphan Sorachai,20368,0.9999999999997176
27192360,Kroon Eugene,12843,0.9999999999997176
27192360,Sawe Fred K,26491,0.9999999999997176
27192360,Sinei Samuel,27370,0.9999999999997176
27192360,Sriplienchan Somchai,27789,0.9999999999997176
27192360,Jagodzinski Linda L,9484,0.9999999999997176
27192360,Malia Jennifer,15001,0.9999999999997176
27192360,Manak Mark,15075,0.9999999999997176
27192360,de Souza Mark S,31732,0.9999999999997176
27192360,Tovanabutra Sodsai,28955,0.9999999999997176
27192360,Sanders-Buell Eric,26341,0.9999999999997176
27192360,Rolland Morgane,25793,0.9999999999997176
27192360,Dorsey-Spitz Julie,5375,0.9999999999997176
27192360,Eller Michael A,5769,0.9999999999997176
27192360,Milazzo Mark,16554,0.9999999999997176
27192360,Li Qun,13763,0.9999999999997176
27192360,Lewandowski Andrew,13727,0.9999999999997176
27192360,Wu Hao,31176,0.9999999999997176
27192360,Swann Edith,28190,0.9999999999997176
27192360,O'Connell Robert J,21299,0.9999999999997176
27192360,Peel Sheila,24499,0.9999999999997176
27192360,Dawson Peter,4956,0.9999999999997176
27192360,Kim Jerome H,11636,0.9999999999997176
27192360,Michael Nelson L,16481,0.9999999999997176
23931583,Wekesa S N,30633,0.9999999999997176
23931583,Muwanika V B,18678,0.9999999999997176
23931583,Siegismund H R,27216,0.9999999999997176
23931583,Sangula A K,26396,0.9999999999997176
23931583,Namatovu A,19354,0.9999999999997176
23931583,Dhikusooka M T,5178,0.9999999999997176
23931583,Tjørnehøj K,28819,0.9999999999997176
23931583,Balinda S N,1869,0.9999999999997176
23931583,Wadsworth J,29602,0.9999999999997176
23931583,Knowles N J,12411,0.9999999999997176
23931583,Belsham G J,2320,0.9999999999997176
15622606,Mwanda O W,18816,0.9999999999997176
29107977,Misiani Herbert,16713,0.9999999999997176
29107977,Okoth Jerrim,22409,0.9999999999997176
29107977,Ouma Gilbert,23902,0.9999999999997176
29107977,Verjee Safia,29388,0.9999999999997176
30113403,Musyoki Helgar K,18323,0.9999999999997176
30113403,Gichangi Peter,7119,0.9999999999997176
30113403,Aral Sevgi,1298,0.9999999999997176
25763505,Bakibinga Pauline,1843,0.9999999999997176
25763505,Mutombo Namuunda,18553,0.9999999999997176
25763505,Mukiira Carol,17647,0.9999999999997176
25763505,Kamande Eva,10243,0.9999999999997176
25763505,Ezeh Alex,6045,0.9999999999997176
25763505,Muga Richard,17404,0.9999999999997176
26070760,Patel Nilesh B,24400,0.9999999999997176
31489183,Rono Robert,25847,0.9999999999997176
31489183,Ong'are Daniel,23063,0.9999999999997176
31489183,Karani Maurice K,10590,0.9999999999997176
31489183,Muinde Patrick,17559,0.9999999999997176
27881530,Nyothach Elizabeth,21229,0.9999999999997176
27881530,Omoto Jackton,22929,0.9999999999997176
27881530,Zeh Clement,31517,0.9999999999997176
27881530,Onyango Clayton,23217,0.9999999999997176
27881530,Odhiambo Frank O,21744,0.9999999999997176
27881530,Eleveld Alie,5747,0.9999999999997176
27881530,Mohammed Aisha,16880,0.9999999999997176
27881530,Vulule John,29524,0.9999999999997176
27881530,Laserson Kayla F,13419,0.9999999999997176
26063746,Tuti Timothy,29133,0.9999999999997176
26063746,Bitok Michael,2650,0.9999999999997176
26063746,Makone Boniface,14931,0.9999999999997176
26063746,Malla Lucas,15018,0.9999999999997176
26063746,Muinga Naomi,17564,0.9999999999997176
26063746,Gathara David,6861,0.9999999999997176
24534810,Musuva Rosemary M,18301,0.9999999999997176
24534810,Awiti Alphonce,1601,0.9999999999997176
24534810,Omedo Martin,22775,0.9999999999997176
24534810,Ogutu Michael,22113,0.9999999999997176
24534810,Secor W Evan,26751,0.9999999999997176
24534810,Montgomery Susan P,17003,0.9999999999997176
24534810,Alaii Jane,735,0.9999999999997176
24534810,Mwinzi Pauline N M,19160,0.9999999999997176
24958238,Livio Sofie,13971,0.9999999999997176
24958238,Panchalingam Sandra,24260,0.9999999999997176
24958238,Tennant Sharon M,28511,0.9999999999997176
24958238,Barry Eileen M,2050,0.9999999999997176
24958238,Marohn Mark E,15301,0.9999999999997176
24958238,Ochieng John B,21528,0.9999999999997176
24958238,Oundo Joseph O,23946,0.9999999999997176
24958238,Sen Sunil,26816,0.9999999999997176
24958238,Breiman Robert F,3059,0.9999999999997176
24958238,Berkeley Lynette Y,2397,0.9999999999997176
24958238,Biswas Kousick,2642,0.9999999999997176
24958238,Farag Tamer H,6102,0.9999999999997176
24958238,Nasrin Dilruba,19449,0.9999999999997176
24958238,Wu Yukun,31191,0.9999999999997176
24958238,Blackwelder William C,2682,0.9999999999997176
24958238,Kotloff Karen L,12735,0.9999999999997176
24958238,Nataro James P,19458,0.9999999999997176
24958238,Levine Myron M,13711,0.9999999999997176
31231064,Temmerman Marleen,28492,0.9999999999997176
12745143,Guyatt Helen,8006,0.9999999999997176
23945576,Esamai Fabian,5921,0.9999999999997176
23945576,Tshefu Antoinette Kitoto,29041,0.9999999999997176
23945576,Ayede Adejumoke I,1653,0.9999999999997176
23945576,Adejuyigbe Ebunoluwa A,338,0.9999999999997176
23945576,Wammanda Robinson D,30017,0.9999999999997176
23945576,Baqui Abdullah H,1938,0.9999999999997176
23945576,Zaidi Anita K M,31483,0.9999999999997176
23945576,Saha Samir,26179,0.9999999999997176
23945576,Rollins Nigel Campbell,25795,0.9999999999997176
23945576,Wall Stephen,29855,0.9999999999997176
23945576,Brandes Neal,3020,0.9999999999997176
23945576,Engmann Cyril,5878,0.9999999999997176
23945576,Darmstadt Gary,4873,0.9999999999997176
23945576,Qazi Shamim Ahmad,25088,0.9999999999997176
23945576,Bahl Rajiv,1786,0.9999999999997176
31223351,Nguura Peter Ngatia,20285,0.9999999999997176
31223351,Leshore Lepantas Charles,13665,0.9999999999997176
30061964,Kinyua Joyceline Gaceri,11966,0.9999999999997176
30061964,Lihana Raphael Wekesa,13825,0.9999999999997176
30061964,Kiptoo Michael,12071,0.9999999999997176
30061964,Muasya Timothy,17286,0.9999999999997176
30061964,Odera Irene,21690,0.9999999999997176
30061964,Muiruri Patrick,17576,0.9999999999997176
30061964,Songok Elijah Maritim,27689,0.9999999999997176
3127951,De Cock K M,4976,0.9999999999997176
3127951,Awadh S,1576,0.9999999999997176
3127951,Raja R S,25210,0.9999999999997176
3127951,Wankya B M,30275,0.9999999999997176
3127951,Jupp R A,9919,0.9999999999997176
3127951,Slavin B,27513,0.9999999999997176
3127951,Arap Siongok T K,1300,0.9999999999997176
3127951,Rees P H,25410,0.9999999999997176
3127951,Bertrand J,2438,0.9999999999997176
3127951,Lucas S B,14160,0.9999999999997176
27507020,Zakaras Jennifer M,31487,0.9999999999997176
27507020,Weiser Sheri D,30607,0.9999999999997176
27507020,Hatcher Abigail M,8400,0.9999999999997176
27507020,Weke Elly,30618,0.9999999999997176
27507020,Burger Rachel L,3353,0.9999999999997176
27507020,Cohen Craig R,4407,0.9999999999997176
27507020,Bukusi Elizabeth A,3313,0.9999999999997176
27507020,Dworkin Shari L,5561,0.9999999999997176
25861945,Syvertsen Jennifer L,28226,0.9999999999997176
25861945,Agot Kawango,517,0.9999999999997176
25861945,Ohaga Spala,22138,0.9999999999997176
25861945,Strathdee Steffanie A,28027,0.9999999999997176
25861945,Camlin Carol S,3558,0.9999999999997176
25861945,Omanga Eunice,22683,0.9999999999997176
25861945,Odonde Petronilla,21813,0.9999999999997176
25861945,Rota Grace,25930,0.9999999999997176
25861945,Akoth Kelvin,690,0.9999999999997176
25861945,Peng Juan,24542,0.9999999999997176
25861945,Wagner Karla D,29664,0.9999999999997176
12153340,Mbati Peter A.,15791,0.9999999999997176
12153340,Abok Kisia,137,0.9999999999997176
12153340,Orago Alloys S.,23414,0.9999999999997176
12153340,Anjili Christopher O.,1222,0.9999999999997176
12153340,Kagai Jim M.,10043,0.9999999999997176
12153340,Githure John I.,7425,0.9999999999997176
12153340,Koech Davy K.,12453,0.9999999999997176
27873263,Maitland Kathryn,14836,0.9999999999997176
31408470,Faye Cheikh,6153,0.9999999999997176
31408470,Asiki Gershim,1433,0.9999999999997176
10912478,McFarlane G A,16139,0.9999999999997176
10912478,Wyatt J,31210,0.9999999999997176
10912478,Forman D,6431,0.9999999999997176
10912478,Lachlan G W,13185,0.9999999999997176
23092752,Maina Edward K,14726,0.9999999999997176
23092752,Kiiyukia Ciira,11566,0.9999999999997176
23092752,Wamae C Njeri,29901,0.9999999999997176
23092752,Waiyaki Peter G,29766,0.9999999999997176
23092752,Kariuki S,10749,0.9999999999997176
26561324,Kinyua Esther Mbuci,11956,0.9999999999997176
26561324,Mwangi Isaac W,18890,0.9999999999997176
26561324,Wanjau Ruth N,30224,0.9999999999997176
15941419,Omumbo J A,22947,0.9999999999997176
15941419,Hay S I,8444,0.9999999999997176
15941419,Snow R W,27600,0.9999999999997176
15941419,Tatem A J,28404,0.9999999999997176
15941419,Rogers D J,25765,0.9999999999997176
29042191,Ogola Elijah,22028,0.9999999999997176
29042191,Otieno Harun,23739,0.9999999999997176
25072043,Warsame Abdulkadir Hussein,30403,0.9999999999997176
25072043,Isse Maimuna Mohamud,9391,0.9999999999997176
25072043,Ndetei David,19593,0.9999999999997176
25072043,al'Absi Mustafa,31684,0.9999999999997176
28495403,Mukabana W Richard,17616,0.9999999999997176
18382741,Scott J Anthony G,26707,0.9999999999997176
18382741,Brooks W Abdullah,3156,0.9999999999997176
18382741,Peiris J S Malik,24508,0.9999999999997176
18382741,Holtzman Douglas,8812,0.9999999999997176
18382741,Mulholland E Kim,17719,0.9999999999997176
30899568,Owiti Philip,24053,0.9999999999997176
30273342,Bukachi Salome A,3299,0.9999999999997176
1298639,Kibue M A,11442,0.9999999999997176
1298639,Yamamoto K,31267,0.9999999999997176
1298639,Honda T,8819,0.9999999999997176
16581755,Cheluget B,3947,0.9999999999997176
16581755,Baltazar G,1896,0.9999999999997176
16581755,Orege P,23442,0.9999999999997176
16581755,Ibrahim M,9129,0.9999999999997176
16581755,Marum L H,15403,0.9999999999997176
16581755,Stover J,28014,0.9999999999997176
27877203,Rono Bernard,25829,0.9999999999997176
27877203,Marangu Charles,15220,0.9999999999997176
27877203,Kiambi Dan,11344,0.9999999999997176
9103685,Ayuo P O,1708,0.9999999999997176
9103685,Ettyang G A,5998,0.9999999999997176
3123392,Baldwin C L,1857,0.9999999999997176
3123392,Black S J,2677,0.9999999999997176
3123392,Brown W C,3207,0.9999999999997176
3123392,Conrad P A,4514,0.9999999999997176
3123392,Goddeeris B M,7522,0.9999999999997176
3123392,Kinuthia S W,11916,0.9999999999997176
3123392,Lalor P A,13257,0.9999999999997176
3123392,MacHugh N D,14360,0.9999999999997176
3123392,Morrison W I,17117,0.9999999999997176
3123392,Morzaria S P,17131,0.9999999999997176
7893182,Snow R W,27600,0.9999999999997176
7893182,Bronzan R,3142,0.9999999999997176
7893182,Roques T,25870,0.9999999999997176
7893182,Nyamawi C,21003,0.9999999999997176
7893182,Murphy S,18143,0.9999999999997176
7893182,Marsh K,15320,0.9999999999997176
26466584,Temu Tecla M,28498,0.9999999999997176
26466584,Kirui Nicholas,12176,0.9999999999997176
26466584,Wanjalla Celestine,30220,0.9999999999997176
26466584,Ndungu Alfred M,19736,0.9999999999997176
26466584,Kamano Jemima H,10252,0.9999999999997176
26466584,Inui Thomas S,9273,0.9999999999997176
26786273,Bajgain P,1816,0.9999999999997176
26786273,Rouse M N,25967,0.9999999999997176
26786273,Bulli P,3327,0.9999999999997176
26786273,Bhavani S,2507,0.9999999999997176
26786273,Gordon T,7660,0.9999999999997176
26786273,Wanyera R,30292,0.9999999999997176
26786273,Njau P N,20442,0.9999999999997176
26786273,Anderson J A,1143,0.9999999999997176
26786273,Pumphrey M O,25053,0.9999999999997176
16619688,Mwanda W O,18818,0.9999999999997176
16619688,Whalen C,30792,0.9999999999997176
16619688,Remick S C,25466,0.9999999999997176
7781562,Were A J,30683,0.9999999999997176
7781562,McLigeyo S O,16194,0.9999999999997176
12678448,Wamalwa D C,29924,0.9999999999997176
12678448,Wafula E M,29612,0.9999999999997176
12678448,Munyao T M,17944,0.9999999999997176
12678448,Murila F V,18068,0.9999999999997176
9365802,Ng'wena A G,19982,0.9999999999997176
9365802,Patel N B,24397,0.9999999999997176
9365802,Wango E O,30174,0.9999999999997176
30784626,Kaseje Margaret,10822,0.9999999999997176
23046538,Kivuti-Bitok Lucy W,12328,0.9999999999997176
23046538,McDonnell Geoff,16120,0.9999999999997176
23046538,Pokhariyal Ganesh P,24848,0.9999999999997176
23046538,Roudsari Abdul V,25962,0.9999999999997176
16642744,Oyieke J B O,24127,0.9999999999997176
16642744,Obore S,21436,0.9999999999997176
16642744,Kigondu C S,11502,0.9999999999997176
30001244,Heffron Renee,8488,0.9999999999997176
30001244,Mugo Nelly,17465,0.9999999999997176
30001244,Hong Ting,8825,0.9999999999997176
30001244,Celum Connie,3727,0.9999999999997176
30001244,Marzinke Mark A,15418,0.9999999999997176
30001244,Ngure Kenneth,20265,0.9999999999997176
30001244,Asiimwe Stephen,1432,0.9999999999997176
30001244,Bukusi Elizabeth A,3313,0.9999999999997176
30001244,Odoyo Josephine,21856,0.9999999999997176
30001244,Tindimwebwa Edna,28794,0.9999999999997176
30001244,Baeten Jared M,1769,0.9999999999997176
28923070,Ouma Paul O,23930,0.9999999999997176
28923070,Agutu Nathan O,539,0.9999999999997176
28923070,Snow Robert W,27602,0.9999999999997176
28923070,Noor Abdisalan M,20784,0.9999999999997176
1514047,Kimani G,11693,0.9999999999997176
1514047,Chunge C N,4278,0.9999999999997176
1514047,Gachihi G,6648,0.9999999999997176
1514047,Kamau T,10326,0.9999999999997176
1514047,Mungai B,17870,0.9999999999997176
1514047,Mkoji G M,16775,0.9999999999997176
26964722,Nkando Isabel,20725,0.9999999999997176
26964722,Mwirigi Martin,19166,0.9999999999997176
26964722,Kuria Joseph,12971,0.9999999999997176
26964722,Mugambi John,17416,0.9999999999997176
26964722,Soi Reuben,27627,0.9999999999997176
26964722,Liljander Anne,13837,0.9999999999997176
26964722,Jores Joerg,9808,0.9999999999997176
26964722,Naessens Jan,19285,0.9999999999997176
26964722,Wesonga Hezron,30755,0.9999999999997176
30986786,Kaduka Lydia,10029,0.9999999999997176
30986786,Muniu Erastus,17923,0.9999999999997176
30986786,Mbui Jane,15953,0.9999999999997176
30986786,Oduor Owuor Chrispine,21903,0.9999999999997176
30986786,Gakunga Robai,6709,0.9999999999997176
30986786,Kwasa Judith,13073,0.9999999999997176
30986786,Wabwire Sylvanus,29546,0.9999999999997176
30986786,Okerosi Nathan,22299,0.9999999999997176
30986786,Korir Anne,12641,0.9999999999997176
30986786,Remick Scot C,25468,0.9999999999997176
8723887,Mamman M,15072,0.9999999999997176
8723887,McKeever D J,16175,0.9999999999997176
8723887,Aliu Y O,822,0.9999999999997176
8723887,Peregrine A S,24564,0.9999999999997176
17996412,Orwa J A,23518,0.9999999999997176
17996412,Jondiko I J O,9752,0.9999999999997176
17996412,Minja R J A,16645,0.9999999999997176
17996412,Bekunda M,2287,0.9999999999997176
9682391,Honda Y,8820,0.9999999999997176
9682391,Waithaka M,29746,0.9999999999997176
9682391,Taracha E L,28370,0.9999999999997176
9682391,Duchateau L,5462,0.9999999999997176
9682391,Musoke A J,18268,0.9999999999997176
9682391,McKeever D J,16175,0.9999999999997176
15117309,van Eijk Anna M,31789,0.9999999999997176
15117309,Ayisi John G,1680,0.9999999999997176
15117309,ter Kuile Feiko O,31769,0.9999999999997176
15117309,Slutsker L,27523,0.9999999999997176
15117309,Otieno Juliana A,23748,0.9999999999997176
15117309,Misore Ambrose O,16720,0.9999999999997176
15117309,Odondi J O,21814,0.9999999999997176
15117309,Rosen Daniel H,25884,0.9999999999997176
15117309,Kager Piet A,10055,0.9999999999997176
15117309,Steketee Rick W,27907,0.9999999999997176
15117309,Nahlen Bernard L,19312,0.9999999999997176
31979451,Sapolsky Robert M,26426,0.9999999999997176
25889709,Onditi Faith I,23034,0.9999999999997176
25889709,Nyamongo Onkoba W,21045,0.9999999999997176
25889709,Omwandho Charles O,22968,0.9999999999997176
25889709,Maina Naomi W,14773,0.9999999999997176
25889709,Maloba Fredrick,15028,0.9999999999997176
25889709,Farah Idle O,6107,0.9999999999997176
25889709,King Christopher L,11848,0.9999999999997176
25889709,Ozwara Hastings S,24190,0.9999999999997176
11830143,Yenesew Abiy,31354,0.9999999999997176
11830143,Midiwo Jacob O,16518,0.9999999999997176
11830143,Guchu Salome M,7896,0.9999999999997176
11830143,Heydenreich Matthias,8620,0.9999999999997176
11830143,Peter Martin G,24620,0.9999999999997176
25767219,Jima Dereje D,9664,0.9999999999997176
25767219,Luce-Fedrow Alison,14163,0.9999999999997176
25767219,Yang Yu,31297,0.9999999999997176
25767219,Maina Alice N,14705,0.9999999999997176
25767219,Snesrud Erik C,27594,0.9999999999997176
25767219,Otiang Elkanah,23652,0.9999999999997176
25767219,Njenga Kariuki,20462,0.9999999999997176
25767219,Jarman Richard G,9564,0.9999999999997176
25767219,Richards Allen L,25550,0.9999999999997176
25767219,Hang Jun,8216,0.9999999999997176
31230028,Watkins David,30481,0.9999999999997176
30880339,Nyawanda Bryan O,21171,0.9999999999997176
30880339,Chu Helen Y,4251,0.9999999999997176
30880339,Stoszek Sonia K,28008,0.9999999999997176
30880339,Falsey Ann R,6086,0.9999999999997176
24800065,Nicholas Patrice K,20330,0.9999999999997176
24800065,Willard Suzanne,30884,0.9999999999997176
24800065,Thompson Clinton,28673,0.9999999999997176
24800065,Dawson-Rose Carol,4958,0.9999999999997176
24800065,Corless Inge B,4567,0.9999999999997176
24800065,Wantland Dean J,30280,0.9999999999997176
24800065,Sefcik Elizabeth F,26766,0.9999999999997176
24800065,Nokes Kathleen M,20771,0.9999999999997176
24800065,Kirksey Kenn M,12145,0.9999999999997176
24800065,Hamilton Mary Jane,8178,0.9999999999997176
24800065,Holzemer William L,8814,0.9999999999997176
24800065,Portillo Carmen J,24910,0.9999999999997176
24800065,Rivero Mendez Marta,25641,0.9999999999997176
24800065,Robinson Linda M,25708,0.9999999999997176
24800065,Rosa Maria,25873,0.9999999999997176
24800065,Cuca Yvette,4721,0.9999999999997176
24800065,Huang Emily,8950,0.9999999999997176
24800065,Maryland Mary,15415,0.9999999999997176
24800065,Arudo John,1382,0.9999999999997176
24800065,Eller Lucille Sanzero,5768,0.9999999999997176
24800065,Stanton Mark A,27845,0.9999999999997176
24800065,Driscoll Marykate,5432,0.9999999999997176
24800065,Voss Joachim G,29502,0.9999999999997176
24800065,Moezzi Shahnaz,16818,0.9999999999997176
26875220,Okinda N A,22336,0.9999999999997176
26875220,Revathi G,25503,0.9999999999997176
11320765,Ombui J N,22758,0.9999999999997176
11320765,Kagiko M M,10064,0.9999999999997176
11320765,Arimi S M,1331,0.9999999999997176
15742652,Perry B D,24594,0.9999999999997176
15742652,Randolph T F,25282,0.9999999999997176
27264119,Ngure Kenneth,20265,0.9999999999997176
27264119,Vusha Sophie,29526,0.9999999999997176
27264119,Mugo Nelly,17465,0.9999999999997176
27264119,Emmanuel-Fabula Mira,5845,0.9999999999997176
27264119,Ngutu Mariah,20280,0.9999999999997176
27264119,Celum Connie,3727,0.9999999999997176
27264119,Baeten Jared M,1769,0.9999999999997176
27264119,Heffron Renee,8488,0.9999999999997176
28108929,Kwena Zachary A,13090,0.9999999999997176
28108929,Shisanya Chris A,27133,0.9999999999997176
28108929,Bukusi Elizabeth A,3313,0.9999999999997176
28108929,Turan Janet M,29115,0.9999999999997176
28108929,Dworkin Shari L,5561,0.9999999999997176
28108929,Rota Grace A,25931,0.9999999999997176
28108929,Mwanzo Isaac J,19028,0.9999999999997176
25072575,Child Mara J,4144,0.9999999999997176
25072575,Kiarie James N,11370,0.9999999999997176
25072575,Allen Suzanne M,853,0.9999999999997176
25072575,Nduati Ruth,19687,0.9999999999997176
25072575,Wasserheit Judith N,30450,0.9999999999997176
25072575,Kibore Minnie W,11436,0.9999999999997176
25072575,John-Stewart Grace,9704,0.9999999999997176
25072575,Njiri Francis J,20531,0.9999999999997176
25072575,O'Malley Gabrielle,21311,0.9999999999997176
25072575,Kinuthia Raphael,11914,0.9999999999997176
25072575,Norris Tom E,20808,0.9999999999997176
25072575,Farquhar Carey,6121,0.9999999999997176
27197651,Owiti Philip,24053,0.9999999999997176
28851383,Esamai Fabian,5921,0.9999999999997176
28851383,Nangami Mabel,19390,0.9999999999997176
28851383,Tabu John,28258,0.9999999999997176
28851383,Mwangi Ann,18854,0.9999999999997176
28851383,Ayuku David,1702,0.9999999999997176
28851383,Were Edwin,30692,0.9999999999997176
30211676,Nderitu David,19576,0.9999999999997176
30211676,Kamaara Eunice,10229,0.9999999999997176
25933414,Muketo Esther,17634,0.9999999999997176
25933414,Warren Charlotte E,30393,0.9999999999997176
10048831,Bain R K,1805,0.9999999999997176
30430982,Cohen Craig R,4407,0.9999999999997176
30430982,Zunt Joseph R,31670,0.9999999999997176
30430982,Hamer Davidson H,8169,0.9999999999997176
30430982,Heimburger Douglas C,8495,0.9999999999997176
30430982,Chi Benjamin H,4119,0.9999999999997176
30430982,Bukusi Elizabeth A,3313,0.9999999999997176
25118795,Matthews Lynn T,15661,0.9999999999997176
25118795,Heffron Renee,8488,0.9999999999997176
25118795,Mugo Nelly R,17466,0.9999999999997176
25118795,Cohen Craig R,4407,0.9999999999997176
25118795,Hendrix Craig W,8540,0.9999999999997176
25118795,Celum Connie,3727,0.9999999999997176
25118795,Bangsberg David R,1920,0.9999999999997176
25118795,Baeten Jared M,1769,0.9999999999997176
30103825,Rono Martin Kibet,25843,0.9999999999997176
30103825,Mwangangi Joseph,18845,0.9999999999997176
21718522,Omollo Raymond,22826,0.9999999999997176
21718522,Alexander Neal,792,0.9999999999997176
21718522,Edwards Tansy,5651,0.9999999999997176
21718522,Khalil Eltahir A G,11240,0.9999999999997176
21718522,Younis Brima M,31435,0.9999999999997176
21718522,Abuzaid Abuzaid A,221,0.9999999999997176
21718522,Wasunna Monique,30463,0.9999999999997176
21718522,Njoroge Njenga,20632,0.9999999999997176
21718522,Kinoti Dedan,11892,0.9999999999997176
21718522,Kirigi George,12115,0.9999999999997176
21718522,Dorlo Thomas P C,5371,0.9999999999997176
21718522,Ellis Sally,5783,0.9999999999997176
21718522,Balasegaram Manica,1850,0.9999999999997176
21718522,Musa Ahmed M,18190,0.9999999999997176
28666001,Ndumia Rose,19708,0.9999999999997176
28666001,Vinayak Sudhir,29449,0.9999999999997176
28666001,Kim Jisun,11638,0.9999999999997176
28666001,Lee Jong Won,13553,0.9999999999997176
27528905,Kokwaro G,12546,0.9999999999997176
27528905,Kariuki S,10749,0.9999999999997176
29440767,Neafsey Daniel E,19778,0.9999999999997176
29440767,Ochomo Eric,21611,0.9999999999997176
26369576,Powell Richard A,24941,0.9999999999997176
26518863,Deeken C,5039,0.9999999999997176
26518863,Ray S,25361,0.9999999999997176
26518863,Zihni A,31609,0.9999999999997176
26518863,Thompson D,28674,0.9999999999997176
26518863,Gluckstein J,7502,0.9999999999997176
26518863,Lake S,13237,0.9999999999997176
26518863,Ndungu B,19738,0.9999999999997176
